inputAddr,TxTime,Fee,Address Type,
1FFiT1M8NYG3L1FMc3KfLQ4LiU8b63jAcb,2017-08-14 13:25:19,56500,P2PKH,441.25966132,441.25966132,0.0,458
1JpLGE5rqjWBKDtiQXa4W5MEaH5BXhQ8Hj,2017-08-14 14:12:58,56500,P2PKH,439.53909632,439.53909632,0.0,459
17pTbssepzKsUC3Z1M96cWsS6pzHp9pFHR,2017-08-14 14:43:11,56500,P2PKH,439.26405872,439.26405872,0.0,460
1AsYe4KH3Rh1W2mC3DkNkjJuSahdXigToN,2017-08-14 14:59:44,56500,P2PKH,439.04492282,439.04492282,0.0,461
17yc9bz7rvjsUsapaBHr4sV3aTnUdVu4kS,2017-08-14 15:45:57,56500,P2PKH,438.79733301,438.79733301,0.0,462
1Fgvjx79SfUjyGWb8z8RM3XWBhhbUg1zx5,2017-08-14 15:45:57,56500,P2PKH,438.36776202,438.36776202,0.0,463
1MEvQ2KdMKqx7HSHdCnN6VDjsECtmB7KAq,2017-08-14 16:07:02,56500,P2PKH,437.74988561,437.74988561,0.0,464
1EuunQkfTzAo9StZc4hA4vK6oKAF3opfWg,2017-08-14 16:07:02,56500,P2PKH,437.13311778,437.13311778,0.0,465
1AT8pUbbzF87iNY97JMKKFwC8Y7E1i612d,2017-08-14 16:38:53,56000,P2PKH,434.57717499,434.57717499,0.0,466
1BnLxHEs6P5pZoEJk66vM9U8kkjQ4fhLkF,2017-08-14 16:38:53,56500,P2PKH,434.56334999,434.56334999,0.0,467
1246BxzADWYYMeDvghjFz1RNjGTuiQHFHs,2017-08-14 17:54:02,56500,P2PKH,431.77894198,431.77894198,0.0,468
1G29yq4fAAhka5wqSutyvdW5o7ABQQKzjw,2017-08-14 17:54:02,56500,P2PKH,431.71531064,431.71531064,0.0,469
1AtLEMTrFLtFXn5P78P9teJKQ819VkCgAT,2017-08-14 17:54:02,56500,P2PKH,431.70424564,431.70424564,0.0,470
1CyvN7UxooRuojJmb94xENB251dv8KPoFn,2017-08-14 17:54:02,56500,P2PKH,431.09004204,431.09004204,0.0,471
1NbRBnhDSWx7ye2nCPEMLtgQyrYnMVcFY8,2017-08-14 19:13:53,56500,P2PKH,430.66247704,430.66247704,0.0,472
16ZGker9T3wbzY2kgKHrUDQZ4kyKi15nwc,2017-08-14 19:13:53,56500,P2PKH,400.66191204,400.66191204,0.0,473
12GRRZercg7sEs7q71zQLFP9v9BNoqTXbd,2017-08-14 19:13:53,56500,P2PKH,400.19034704,400.19034704,0.0,474
13srev5fPiGi9iE4NawMJotPYpAZyp61Sy,2017-08-14 19:13:53,56500,P2PKH,399.69994493,399.69994493,0.0,475
1hZUDyu9NpkR4spgdxC6eepBfZF9fDYwi,2017-08-14 19:28:56,56500,P2PKH,399.66667993,399.66667993,0.0,476
1PYEYXATN9HjhJnNgLnCFAx3kSxeyNMNNY,2017-08-14 19:58:11,56500,P2PKH,398.66611493,398.66611493,0.0,477
148cEoF9zYYD6GNsTMdZ55BDVA6HNXMk2q,2017-08-14 20:36:23,56500,P2PKH,398.42862816,398.42862816,0.0,478
19rvUSaGqDBgkpmwQMX9ZZWxEN7A3VXxwq,2017-08-14 20:36:23,56500,P2PKH,395.31806316,395.31806316,0.0,479
14yNDdUrTihrfwatpEEt2MTMLrkLRcxUgG,2017-08-14 20:36:23,56500,P2PKH,394.75260746,394.75260746,0.0,480
1FMXRv9X7X39FmbNHQrwZLJYYUGaakX6kU,2017-08-14 20:36:23,56500,P2PKH,391.75204246,391.75204246,0.0,481
1DDWuxDYDrEbSrcQoBMgyQy6s6EdjM7fSY,2017-08-14 21:21:46,56500,P2PKH,389.57647746,389.57647746,0.0,482
12YhPBZKvLAWDCQF7NcCQrRu92CX5XmM3D,2017-08-14 21:21:46,56500,P2PKH,389.56591246,389.56591246,0.0,483
135ChT4ahFXqy38ABwFAdYVLY3m7Vmv3A6,2017-08-14 21:48:00,56500,P2PKH,388.56734746,388.56734746,0.0,484
1MmAJ7mK6FFyx6ahgEr2HLY4nKmpEtiVWC,2017-08-14 21:48:00,56500,P2PKH,386.15423722,386.15423722,0.0,485
15yNGV4SnyvfioAG4uQfT6ZqMWGaBk8nAn,2017-08-14 22:02:48,56500,P2PKH,386.08367222,386.08367222,0.0,486
17Uj7BgLViSvFSLsh8Vr91JAHGmZcYX7Lw,2017-08-14 22:43:15,56500,P2PKH,386.01862313,386.01862313,0.0,487
1BVEt8kv9Zfmkfr5LmJwUVu4Z5Z61BGGEq,2017-08-14 22:43:15,56500,P2PKH,382.41805813,382.41805813,0.0,488
149YuTbt43YgJFY2XsWSVmrtSz9CdBVK8V,2017-08-14 23:36:27,56500,P2PKH,382.36334313,382.36334313,0.0,489
1J6WhHtdE6oWxi8DSHhh1ZD7dDZ6SYHV7T,2017-08-14 23:36:27,56500,P2PKH,382.36190482,382.36190482,0.0,490
1LnpT9UeNhmLxyG9jhceQ5PHZpirAKapxE,2017-08-14 23:36:27,56000,P2PKH,380.89230922,380.89230922,0.0,491
18t3jmw4zn6LZ6LM1LWndysinA9Y7vSZRJ,2017-08-14 23:36:27,56500,P2PKH,380.28316422,380.28316422,0.0,492
19ThG2X9EV6gy59c6Ycso1EhzCdcA8rsVA,2017-08-14 23:59:54,56500,P2PKH,380.25938158,380.25938158,0.0,493
1VZ1rGeYdWgea3CqNxCiPcdZzjnjoRXWX,2017-08-15 00:41:31,56500,P2PKH,379.85827609,379.85827609,0.0,494
1548HTSM3uiRXuBAQfMZpZvqejCcM5DNVa,2017-08-15 01:12:04,56500,P2PKH,379.47428784,379.47428784,0.0,495
18WmYtHendJm1N17DJJ9inG2JiYKHPChUu,2017-08-15 01:12:04,56500,P2PKH,379.02252284,379.02252284,0.0,496
16NLh2mzmYPDAhvX1sGRwRC19dTzm5RDMe,2017-08-15 01:30:17,56500,P2PKH,378.92195784,378.92195784,0.0,497
194ehZKTtYjqzSo8iF771ATSQv3TUAzwSH,2017-08-15 02:38:04,56500,P2PKH,378.91839284,378.91839284,0.0,498
12w32ju5gDN7YbGBzewNqvNYVVpQciyvSf,2017-08-15 02:38:04,56500,P2PKH,378.64782784,378.64782784,0.0,499
1DfHtkxvDBvNYbSsPQn1bhHEC1bYaPvYJF,2017-08-15 07:49:37,56500,P2PKH,357.64726284,357.64726284,0.0,500
15rcaQnFmDDx7gV1xZyWkiKuJ6hUfPDdtm,2017-08-15 08:38:40,56500,P2PKH,355.64669784,355.64669784,0.0,501
16B7NBdUz6u9Q6oxFVceHTWuw3xZnpvV2x,2017-08-15 08:57:04,56500,P2PKH,335.64663284,335.64663284,0.0,502
199YBNqoZNPdBMyaFPRnQNMAyeKJ9it3Sm,2017-08-15 09:25:02,56500,P2PKH,334.38156784,334.38156784,0.0,503
1AJtfatZY79mk3KprJRviZm9NTy38DunF3,2017-08-15 09:49:19,56500,P2PKH,334.35100284,334.35100284,0.0,504
19aAi5EATtWfkw3o3YzqMJS4DNDiUjtDgU,2017-08-15 10:22:10,56500,P2PKH,334.05232536,334.05232536,0.0,505
1JhKGPquz3mkswBFQsFLoSUGTdAeZniWs1,2017-08-15 10:22:10,56500,P2PKH,333.66277701,333.66277701,0.0,506
1HdUP7xcCP3BK6WHovnK3YC2MHErQ7N1bx,2017-08-15 10:39:22,56500,P2PKH,333.65990773,333.65990773,0.0,507
1NCgFXTSHHkHitmhYDmjF1XSBKdCfC4eHh,2017-08-15 10:50:03,56000,P2PKH,333.63653235,333.63653235,0.0,508
132nLpxoTZ3NSQDjf5rZdQ3gao3Ge5f8PN,2017-08-15 11:19:38,56000,P2PKH,333.59657235,333.59657235,0.0,509
1MQFHBmMPVXMW99coUSHmXgP2x9QD4yRCU,2017-08-15 11:19:38,56500,P2PKH,333.58435948,333.58435948,0.0,510
14nhxcf6iMwgmEj9s71RGvuGozJFKYTnZz,2017-08-15 11:45:28,56500,P2PKH,333.46179448,333.46179448,0.0,511
1NXdKyu9JYyy1L883BtfysPiELG6grzTok,2017-08-15 11:45:28,56500,P2PKH,332.89097494,332.89097494,0.0,512
1JTTTjTBEm5iMTVuxUJRfGnZVvdjuhjFkY,2017-08-15 11:54:33,56500,P2PKH,327.81740994,327.81740994,0.0,513
1417LMGT9sTPZxzyyj5TxKBGqdYvyusbWH,2017-08-15 12:09:01,56500,P2PKH,327.81416949,327.81416949,0.0,514
15vN4ZEue9nkuPBifUpbDk5C2jV1AzQvt3,2017-08-15 12:24:38,56500,P2PKH,327.24652292,327.24652292,0.0,515
1DBX8JugxxkPpfKWGK1FkhAzRcDqm59f26,2017-08-15 12:59:28,56500,P2PKH,326.35285778,326.35285778,0.0,516
16afL9mRG9HZBd3338zFdGtzDN3ZfiEeti,2017-08-15 12:59:28,56500,P2PKH,321.47941308,321.47941308,0.0,517
1VacjPxr6ESbTpyvQo13txdwfCvvXdvW2,2017-08-15 13:42:31,56500,P2PKH,321.41704808,321.41704808,0.0,518
1EazsUcPEe7vUPfHVs2s4QTTy7JuG68MvX,2017-08-15 13:42:31,56500,P2PKH,320.99464724,320.99464724,0.0,519
18Dbg3CqrwfdwvjBp6vZKUYBi463yd2QFV,2017-08-15 13:42:31,56500,P2PKH,320.75360124,320.75360124,0.0,520
1A7V3xGK6cLhQ5geKKwSCoeAbEwrkeUFua,2017-08-15 13:42:31,56500,P2PKH,320.59427458,320.59427458,0.0,521
1PQCRX3DnoEScxEE7XUbtT25poDWYcj5wH,2017-08-15 13:56:57,56500,P2PKH,320.46506618,320.46506618,0.0,522
1EjhFJwfqjRLUuZpPJdoYqb7CsqfkWDJk,2017-08-15 14:08:20,56500,P2PKH,320.26629968,320.26629968,0.0,523
1Nzy9mpG2KCcT5w6Gcn114UUExdStm8sbt,2017-08-15 14:28:43,56500,P2PKH,319.26975708,319.26975708,0.0,524
1HQXQy7Wum7Rqvyvn6JUzyZthByFTEDRs2,2017-08-15 14:48:17,56500,P2PKH,318.81919208,318.81919208,0.0,525
1FUE61EvthxV8HfapDKzCb1EUEt6wypH4e,2017-08-15 15:12:00,56500,P2PKH,318.43845336,318.43845336,0.0,526
1FFjvFgvGSDcw16wAzETuyv8G39rWhvKUx,2017-08-15 15:34:35,56500,P2PKH,317.4034056,317.4034056,0.0,527
139gs1gzw6LG1GBqjnx1Px3js8rbhMjj1E,2017-08-15 15:46:53,56500,P2PKH,317.06397466,317.06397466,0.0,528
1PkbTJ28mwZCiMYbDVFq1nDZ1uJn5bAKLg,2017-08-15 16:13:12,56500,P2PKH,316.61800202,316.61800202,0.0,529
1MfHrkT1ue8fhimJdKV6NdZsGAEyFZzW14,2017-08-15 16:53:44,56500,P2PKH,316.35763486,316.35763486,0.0,530
18BNTocdrz9mbCwGQcQeihWJ4weE2Zqc3v,2017-08-15 17:14:42,56500,P2PKH,303.66707305,303.66707305,0.0,531
18NH2BkeuJZ2qCD5rq9ueoKEmR35ezcr4f,2017-08-15 17:21:19,56500,P2PKH,303.63043585,303.63043585,0.0,532
1KpxbnZBAsRv1cHbQ9t9J4YUqgA7NkFCBM,2017-08-15 17:41:42,56500,P2PKH,303.58987085,303.58987085,0.0,533
18puJNWabZHvC5ZAQkptMh9SiVQMd5xVv3,2017-08-15 17:59:39,56500,P2PKH,303.12526873,303.12526873,0.0,534
17aWGrzVpsBjVT2Cr21PDDVARjfFoTaX7o,2017-08-15 18:15:28,56500,P2PKH,302.53982625,302.53982625,0.0,535
1NeWFi3mwuXvRRpZprSNJGJvPcmC6v7YZQ,2017-08-15 18:24:06,56000,P2PKH,302.43571755,302.43571755,0.0,536
18MjyLj2EqeMSJd8Sfyo9vMC9ShRydV9GX,2017-08-15 18:31:27,56500,P2PKH,301.86715755,301.86715755,0.0,537
1Fz8by6HrfZTkq4ZP4MWFhwkdDHiQKQ5cW,2017-08-15 18:53:58,56500,P2PKH,301.8470227,301.8470227,0.0,538
1BzqbRoNCTdQtzM2ovBfyVfSi4gmhBgrhj,2017-08-15 19:33:16,56500,P2PKH,301.50598679,301.50598679,0.0,539
1EzerqjLBbKpN2v6C8QnoD1UEY8143axkJ,2017-08-15 19:50:10,56500,P2PKH,301.40217764,301.40217764,0.0,540
17xEAxBcwxCnqkXMhf3NCpA2uAcNiyu2wq,2017-08-15 20:36:13,56500,P2PKH,300.52661264,300.52661264,0.0,541
1Dbh7Nw7cq4GfkaatcgMhKD8sxUrahRSAA,2017-08-15 20:42:39,56000,P2PKH,300.48924764,300.48924764,0.0,542
1LkCRxmj9RPrtrscdWmNXf8K7hamM3KVam,2017-08-15 21:44:20,56000,P2PKH,300.47634764,300.47634764,0.0,543
15y1CAJoJ5qEN2Fgkc7fpPYgpFroTm8op4,2017-08-15 21:56:13,56500,P2PKH,300.43501231,300.43501231,0.0,544
1PXVS6exFH12KN8AwViMrF7LvwA7AjtRdd,2017-08-15 22:14:08,56500,P2PKH,300.23135223,300.23135223,0.0,545
148iWfCqq2y8dLksoW6HXDMoTRzvcK7P3G,2017-08-15 22:29:14,56000,P2PKH,297.77277016,297.77277016,0.0,546
1PrcrJb1f6gopBRuQoWCJSH2kQAdqXMh3V,2017-08-15 22:44:52,56500,P2PKH,296.56288763,296.56288763,0.0,547
1N23NnsbkYfGPjvBSMt1NTRxH3NgrGB9it,2017-08-15 23:13:19,56500,P2PKH,296.36332013,296.36332013,0.0,548
1LncEhZubn8r7vjxHom7uMTjbmHvmfhw7J,2017-08-15 23:16:35,56000,P2PKH,295.73890861,295.73890861,0.0,549
14vhAe8rPfdvwvip1gimiLTv7q1LgGPdAq,2017-08-15 23:41:45,56500,P2PKH,295.61045309,295.61045309,0.0,550
16oZtHmkLmGn4Ei6hE29HHvM9dj73DZdLB,2017-08-16 00:39:09,56500,P2PKH,295.21705299,295.21705299,0.0,551
1FyyNq2dVdS5JJfQUe34RfEatHQMbDVSfV,2017-08-16 00:47:38,56500,P2PKH,294.21843229,294.21843229,0.0,552
1BagSGF6xJqZnUBxNrAw6b5eYuW25yxkBv,2017-08-16 01:15:31,56500,P2PKH,286.21786729,286.21786729,0.0,553
1BopoLezmNot9GezypS8LaX1C3ubK2ZvkJ,2017-08-16 01:42:33,56500,P2PKH,286.15429769,286.15429769,0.0,554
15REtV4o2oBeFLwPEzXp6u4Kekp7Gq1cA4,2017-08-16 01:58:27,56500,P2PKH,285.3096279,285.3096279,0.0,555
114UYeniZ8otCccaQUxTvB6VftTMfYjFFJ,2017-08-16 02:55:56,56500,P2PKH,283.3095629,283.3095629,0.0,556
1LxDC2FsMMvX13QW5ukz8ffV5RTzQS979L,2017-08-16 04:17:06,56500,P2PKH,283.06215015,283.06215015,0.0,557
1LWtV9pu6fMDtcmahg1ANt89wYyqE8jQn1,2017-08-16 05:04:04,56500,P2PKH,282.86958515,282.86958515,0.0,558
14YoQRD9TevrhtHs6h7mXfdsULAKgZXMMg,2017-08-16 05:36:56,56500,P2PKH,281.37152015,281.37152015,0.0,559
12S7rQdWqc8gdsgx3UeW8VftY9t67EnjQS,2017-08-16 06:41:12,56500,P2PKH,279.37145515,279.37145515,0.0,560
123SabvVmyRzrws8JomFfiGGHbPUF3qWqu,2017-08-16 08:40:11,56500,P2PKH,279.03008484,279.03008484,0.0,561
1HX8vucVW7vekatdTc4JSnQ7BtgYmKgMUM,2017-08-16 09:15:11,56500,P2PKH,278.84691984,278.84691984,0.0,562
1JSjXWF1M8Byy8Vgu2PXEXrkDz8MhjPR6V,2017-08-16 09:28:12,56000,P2PKH,278.21350629,278.21350629,0.0,563
1EgYrPr6r1mncprcisQmuEXtN2wsjXXzH1,2017-08-16 09:42:00,56500,P2PKH,277.84619799,277.84619799,0.0,564
1JK9vVJoqeoMgALS2V4yM6ocrJcBA5DUYj,2017-08-16 10:07:03,56500,P2PKH,274.84563299,274.84563299,0.0,565
1FKcSyeUATQmav2j7C7jbA5ihtHvkFB2R2,2017-08-16 10:28:01,56500,P2PKH,244.84506799,244.84506799,0.0,566
1AK968WmKSAMtM9p3rC3DxBmFRAX61uJYU,2017-08-16 10:49:33,56500,P2PKH,244.80450299,244.80450299,0.0,567
1Dj7vSMZAiVenugM6PAiTGDx6HtcoNSWcM,2017-08-16 10:58:05,56500,P2PKH,244.76393799,244.76393799,0.0,568
15aqzDoNnrcoiCCKt29hwLcnSTggCTWwcY,2017-08-16 11:05:20,56500,P2PKH,244.48337299,244.48337299,0.0,569
14GVLTMk58pNtp4zeb4tn4pNWbepWiFUjh,2017-08-16 11:42:28,56500,P2PKH,243.99460302,243.99460302,0.0,570
1AMmuzF1CwPmf3K8DjvkRL35er7AtRGk1K,2017-08-16 11:42:28,56500,P2PKH,243.4505316,243.4505316,0.0,571
1Bud1QUffSA1TGGM9Th4YyEwYVENTd5dmF,2017-08-16 11:47:09,56500,P2PKH,243.32835796,243.32835796,0.0,572
1KDUgnnaL8dYTBwKds55cbTD48En7v4g2t,2017-08-16 12:51:08,56500,P2PKH,241.82879296,241.82879296,0.0,573
1EDD4mUXyPtjdExNwFMKoqaxz6UfCWiLvP,2017-08-16 12:51:08,56500,P2PKH,239.50942796,239.50942796,0.0,574
1CA3XdQbkxzdAdQ8mwcBQruhnnjAb3rPtg,2017-08-16 12:51:08,56500,P2PKH,238.50886296,238.50886296,0.0,575
1PJgFCEtVeQuCQh8y7XXmNyKyULWjq4PAm,2017-08-16 12:51:08,56500,P2PKH,238.30829796,238.30829796,0.0,576
1K5QoEoPKNqFjvSSJySsMFPwdubfVVYRvc,2017-08-16 13:03:07,56500,P2PKH,219.22763861,219.22763861,0.0,577
15auoEAbwkMkyXXo1e3GDx3dx3SpZHBeDm,2017-08-16 13:08:53,56500,P2PKH,218.61330082,218.61330082,0.0,578
1J2RjZ9GJQ2yiQ9TaKMrYPDJy3v6HaiGYr,2017-08-16 13:32:42,56500,P2PKH,216.14945782,216.14945782,0.0,579
1QHDKZwqvkL5Bc6vUA2EFvuwAU4NRFqUxz,2017-08-16 13:44:19,56500,P2PKH,216.04889282,216.04889282,0.0,580
1PywSSm8mrknBC3sjf9iEUNnhM5tFowmVm,2017-08-16 13:56:40,56000,P2PKH,215.79911342,215.79911342,0.0,581
1M594AZ1SxnFFWfrwY3ZqKbaYHzMBzXzan,2017-08-16 14:07:55,56500,P2PKH,214.87521542,214.87521542,0.0,582
1PF4PVRaUtxKLJPP15d8AcGMaL9oZokeoc,2017-08-16 14:12:06,56500,P2PKH,214.15099552,214.15099552,0.0,583
1JXEt92YVRDePUZF5CTeWiAFeyWj225eoV,2017-08-16 14:18:08,56000,P2PKH,212.15043052,212.15043052,0.0,584
1CUzWz2cWHzaE3U3nq1KXa8ao6rhM8Eazs,2017-08-16 14:21:56,56500,P2PKH,211.76894352,211.76894352,0.0,585
13Gk6uchx96GPsud8oEQS8C74BaZLPofgD,2017-08-16 14:27:04,56000,P2PKH,211.7437944,211.7437944,0.0,586
1BTDy6rP3YQgqpHJE7F7tUFTL7V6FyNLYv,2017-08-16 19:13:36,56500,P2PKH,196.7432344,196.7432344,0.0,587
17c47QK9eJoSjuzf43Kxb6nyHvNgQjg9M4,2017-08-16 19:13:36,56500,P2PKH,194.8315694,194.8315694,0.0,588
17f2ezfsg86CFu6nsnadSoNVAN4SnpMD2F,2017-08-16 19:13:36,56500,P2PKH,192.74457164,192.74457164,0.0,589
19Z3g2LxvT6KWrrPy8QfqutAcwQLR9qMZu,2017-08-16 19:13:36,56500,P2PKH,187.77640664,187.77640664,0.0,590
1HE1q9KPSKpms92iCbbQjS5G1UHQdmYJ1i,2017-08-16 19:18:52,56500,P2PKH,187.72981154,187.72981154,0.0,591
1DusGP7GJ7fmunX73LFNYoj8fXUiDCi7sW,2017-08-16 19:18:52,56500,P2PKH,187.70867819,187.70867819,0.0,592
13w8iPafyZH5eHu1KeLCDRmwRYCBt8zQB6,2017-08-16 19:18:52,56500,P2PKH,187.70661319,187.70661319,0.0,593
1GfdoDWEuLJC6jjKZi3Km8rPZ3u56Hy5mx,2017-08-16 19:18:52,56500,P2PKH,184.52007979,184.52007979,0.0,594
16MokXc7axX714HGZhCoLFZzsPCUZW573T,2017-08-16 19:18:52,56000,P2PKH,184.26855609,184.26855609,0.0,595
1KUzNbxajMryx4U9LS279isTxJAnzGmgZC,2017-08-16 19:18:52,56500,P2PKH,183.76799609,183.76799609,0.0,596
14ZLZdtLzhK7NtcDmBEZwGRyZgxzDFz13d,2017-08-16 19:18:52,56500,P2PKH,183.67913622,183.67913622,0.0,597
17WaZ33pTW2gejLjqvJwaub7ctzxDRt7TV,2017-08-16 19:18:52,56500,P2PKH,182.98849359,182.98849359,0.0,598
1KcZSyXTVH5PnDAPHCgUQ62LZuUvepxAWt,2017-08-16 19:18:52,56500,P2PKH,182.3606655,182.3606655,0.0,599
1D8ufiEg14kV5Co5yDVJ3rneikkC4XWD6j,2017-08-16 19:18:52,56500,P2PKH,182.3560074,182.3560074,0.0,600
1LWadnzSgM9HxBXaDgQLJEV3faRfWDv1tP,2017-08-16 19:18:52,56500,P2PKH,181.40732155,181.40732155,0.0,601
1GdWE5aVfM3oCXoqsJG3gyP9SzBp6DHeDr,2017-08-16 19:18:52,56000,P2PKH,179.30175655,179.30175655,0.0,602
1MDz8cFMkU1LwHrnDADr74LKW9sNUdchHL,2017-08-16 19:18:52,56500,P2PKH,175.15632395,175.15632395,0.0,603
1PY4wuWL8iQULCR9ruNyqAZh7bzCSn8HXo,2017-08-16 19:18:52,56500,P2PKH,174.05010784,174.05010784,0.0,604
1L5LgQvbhuxMKTbj8ey1cjdUWp1Qvk1yoy,2017-08-16 19:18:52,56500,P2PKH,173.83154284,173.83154284,0.0,605
1MtE8GdbMaQTbPmfMwQF6mLMfRkzYPnTf6,2017-08-16 19:18:52,56000,P2PKH,173.77010497,173.77010497,0.0,606
1AtWFRGSzndLszgReBJj35XDdKA9nx4jFY,2017-08-16 19:18:52,56500,P2PKH,173.52464497,173.52464497,0.0,607
126CLFLCtDZAPYfcg2F3YtyDjMWEJdRtUq,2017-08-16 19:18:52,56500,P2PKH,173.29553229,173.29553229,0.0,608
1F18Lhd19RpCthaTVei7netV4RhH5sRgkL,2017-08-16 19:18:52,56500,P2PKH,173.29137344,173.29137344,0.0,609
136sZUiJuQyoN2wJDA5apmq7t4akinLkPS,2017-08-16 19:18:52,56000,P2PKH,173.25368654,173.25368654,0.0,610
1GmuhZbUpeTdLdHjx1rY7YzKaCfLkYqDX1,2017-08-16 20:13:01,56000,P2PKH,171.25312654,171.25312654,0.0,611
1DrAWamudwwQwtpDdzURCZDjtgeLv4Dkao,2017-08-16 20:13:01,56500,P2PKH,169.73178064,169.73178064,0.0,612
1Mqxj5Yndi2urneEog6HBUDwe4hV4WawVD,2017-08-16 20:13:01,56500,P2PKH,169.70046259,169.70046259,0.0,613
1GXvPi9UbefkxiXHKYSgsHCWzGMpQJ3Jd7,2017-08-16 20:17:32,56500,P2PKH,169.40029819,169.40029819,0.0,614
1LRXZ32kXKSX2oTMApe16xnz14qEruCUnc,2017-08-16 20:34:01,56500,P2PKH,169.39773319,169.39773319,0.0,615
1NRQQdZY7Q63c8RMbiHi2qc3EMLykC2sD4,2017-08-16 20:37:05,56500,P2PKH,165.67636819,165.67636819,0.0,616
1Jk3imQvAG3uJcoM9baK5LpYhBH7Y7ThkX,2017-08-16 20:39:35,56500,P2PKH,164.67580319,164.67580319,0.0,617
1LSTkrDXVZcgm2mvW7EZNuqXXLHCJtqGVg,2017-08-16 21:36:25,56500,P2PKH,163.59223819,163.59223819,0.0,618
149fExppcECdnrj98q6o15a9HDcbbiX93J,2017-08-16 21:36:25,56000,P2PKH,161.59167319,161.59167319,0.0,619
15b5Zo2etm9aKLugoFCi86ZkVv1hFSdtNv,2017-08-16 21:36:25,56500,P2PKH,146.59111319,146.59111319,0.0,620
1QKFp9QM4yYP9qjJeZV8RQ7BJgC9xQoMQy,2017-08-16 21:36:25,56000,P2PKH,142.41684819,142.41684819,0.0,621
1K3eCUiHcCVEp8A6CUvZXY7mS6HSr3Xbqm,2017-08-16 21:40:46,56500,P2PKH,142.41228377,142.41228377,0.0,622
15q5XVVf5ojoUApH8iFs2wLqAAizkUSubs,2017-08-16 21:44:01,56500,P2PKH,142.36149497,142.36149497,0.0,623
17YWGnM1FrJGvUpb1juJSfWRAQMob2VJvq,2017-08-16 21:58:37,56000,P2PKH,142.34255832,142.34255832,0.0,624
1FqBZzzQpM71VACphAezM9ZTFoHsgSf4Pd,2017-08-16 22:03:58,56500,P2PKH,141.82749832,141.82749832,0.0,625
1FQHiqF4su3cDKrVkRzVmmaLkTMEx7YJJY,2017-08-16 22:07:34,56500,P2PKH,141.58354352,141.58354352,0.0,626
167L93t761KeNPfx92hdr33FDLZ6xYGGYi,2017-08-16 22:16:41,56500,P2PKH,141.06789008,141.06789008,0.0,627
1VudMRNr24XUPi4tGAgFBg3WNdHbU3X2W,2017-08-16 22:25:07,56500,P2PKH,139.57342508,139.57342508,0.0,628
1CMsHuLdFZNwcWSktkCvUWro6UhKsqo8qk,2017-08-17 05:45:58,56500,P2PKH,139.15209293,139.15209293,0.0,629
1PmrqRXMQtDWmGZZneYLjAGpGsGfq1G14H,2017-08-17 05:45:58,56500,P2PKH,139.12547793,139.12547793,0.0,630
165x5d3iqmG3wiiYx72Grga94mSCx3SSjp,2017-08-17 05:50:16,56500,P2PKH,137.02711293,137.02711293,0.0,631
14frxsDTynt8eJNkY8BGgwVvphhSnugrbS,2017-08-17 05:50:16,56500,P2PKH,136.90654793,136.90654793,0.0,632
1Eqm4731neW2CCZYeFuzZie94J5soubmTT,2017-08-17 05:50:16,56000,P2PKH,136.65615898,136.65615898,0.0,633
1Be6TRQRSRXoNg9bcBhW53WjGcVSPAVHmk,2017-08-17 05:50:16,56500,P2PKH,136.2913288,136.2913288,0.0,634
1LWTLDuUBzqG1XmiJyKeWhdMKt2xPpvHZR,2017-08-17 05:50:16,56500,P2PKH,134.2907638,134.2907638,0.0,635
1BiaG3Qm796tQCGhnQ5dEqsp91iBRvEFbz,2017-08-17 05:50:16,56500,P2PKH,133.67692085,133.67692085,0.0,636
15JcWUSmJwzBLtahnFRUxgrvNLE2M78vWX,2017-08-17 05:50:16,56000,P2PKH,131.99959918,131.99959918,0.0,637
16MLipHgSvXy9jWr4RdAVHJaDqmvW7HJXL,2017-08-17 05:50:16,56500,P2PKH,131.92313918,131.92313918,0.0,638
1BQpY5YKYS4yduA1eYYUWEhUPfe2wYi11X,2017-08-17 05:50:16,56500,P2PKH,129.91098236,129.91098236,0.0,639
155NheP1maHHP5M4ooFPf2fzYMaLytYP2o,2017-08-17 05:50:16,56500,P2PKH,129.86222536,129.86222536,0.0,640
18o8EXNNY8jS4yoqK7yHxnLSZeHKhCB8vc,2017-08-17 06:32:33,56500,P2PKH,129.11669969,129.11669969,0.0,641
12xX8uemWmiAmurAoVD57KNHvpJncEdDVu,2017-08-17 06:32:33,56500,P2PKH,126.11663469,126.11663469,0.0,642
15rdqb69mqjbdn6WtG2ep8aExrtKsi9Qib,2017-08-17 06:50:54,56000,P2PKH,123.96586969,123.96586969,0.0,643
15ftwVWCTGzMLDxht1ReAxRtTrKa7tdAFR,2017-08-17 06:56:32,56500,P2PKH,113.96530969,113.96530969,0.0,644
14XKg51c7ztuJBiR6BLTajzXP8XHwc8Gpe,2017-08-17 08:13:07,56500,P2PKH,113.15424994,113.15424994,0.0,645
1Jf5CpPMHTUevv8dXj9vkLcC267qFAfmcD,2017-08-17 08:13:07,56500,P2PKH,111.65648494,111.65648494,0.0,646
1AahkEngstsNE7fc8HUUNCXiQoscPZu5Es,2017-08-17 08:13:07,56500,P2PKH,110.16071994,110.16071994,0.0,647
1Bjz84Yoa4FMsT2TdSyFScWcM22Mn8fuZB,2017-08-17 08:13:07,56500,P2PKH,109.16015494,109.16015494,0.0,648
